"species","Rank_ED","ED","Rank_min0","EvoHeritage_min0","Rank_min66","EvoHeritage_min66","Rank_min145","EvoHeritage_min145","change_min0_vs_ED","change_min66_vs_ED","change_min145_vs_ED","scientificname","valid_name","class","order","family","genus","major_group"
"Dasyatis multispinosa",642,27.2412367116528,568,25.3323582115211,749,1.89685993060958,822,0.262413400918637,-74,107,180,"Dasyatis multispinosa","Dasyatis multispinosa","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis navarrae",933,18.3138073604334,957,15.5052848897226,824,1.64962820495026,896,0.23946291471069,24,-109,-37,"Dasyatis navarrae","Hemitrygon navarrae","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis parvonigra",699,25.4524963783334,629,23.8741180476801,810,1.71204284184457,870,0.246684622468809,-70,111,171,"Dasyatis parvonigra","Hemitrygon parvonigra","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis pastinaca",374,37.24857235776,335,32.4970839872794,680,2.09050519518859,809,0.266595806441062,-39,306,435,"Dasyatis pastinaca","Dasyatis pastinaca","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis rudis",373,37.24857335776,291,34.1039212410175,727,1.96695523548714,675,0.319274730812846,-82,354,302,"Dasyatis rudis","Hypanus rudis","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis sabina",214,47.0942333097574,169,40.8333237586912,399,3.89286193705389,754,0.29033524989756,-45,185,540,"Dasyatis sabina","Hypanus sabinus","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis say",435,34.0814534759479,422,29.2018811842868,521,2.79751418553274,699,0.312208920752809,-13,86,264,"Dasyatis say","Hypanus say","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis sinensis",215,47.0942333097574,182,39.5602602356021,442,3.49538158213094,679,0.318362188813644,-33,227,464,"Dasyatis sinensis","Hemitrygon sinensis","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis thetidis",754,23.6572054764862,769,20.2295588330855,768,1.84963106452859,598,0.343323408985159,15,14,-156,"Dasyatis thetidis","Bathytoshia lata","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis tortonesei",1036,15.3168818196667,1047,13.3334154646324,833,1.62854017398289,810,0.266585339357626,11,-203,-226,"Dasyatis tortonesei","Dasyatis tortonesei","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis ushiei",643,27.1988686149862,604,24.4057081111523,764,1.85345297964276,637,0.328941733075852,-39,121,-6,"Dasyatis ushiei","Bathytoshia lata","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Dasyatis zugei",85,64.1393483056061,86,49.5668658883715,546,2.60722339802681,591,0.346232390164089,1,461,506,"Dasyatis zugei","Telatrygon zugei","Elasmobranchii","Myliobatiformes","Dasyatidae","Dasyatis","ray"
"Deania calcea",239,45.00699638698,271,35.2040819599292,119,9.20345596839681,126,1.71152449273188,32,-120,-113,"Deania calcea","Deania calceus","Elasmobranchii","Squaliformes","Centrophoridae","Deania","shark"
"Deania hystricosa",238,45.00699638698,298,33.8586706800481,125,9.02750830166564,110,1.8344519567107,60,-113,-128,"Deania hystricosa","Deania hystricosa","Elasmobranchii","Squaliformes","Centrophoridae","Deania","shark"
"Deania profundorum",176,49.16639462598,162,41.0965492411298,84,11.5525483819473,149,1.567167442252,-14,-92,-27,"Deania profundorum","Deania profundorum","Elasmobranchii","Squaliformes","Centrophoridae","Deania","shark"
"Deania quadrispinosa",175,49.16639462598,158,41.4261782211589,72,12.0269380112942,163,1.48776966454549,-17,-103,-12,"Deania quadrispinosa","Deania quadrispinosa","Elasmobranchii","Squaliformes","Centrophoridae","Deania","shark"
"Dentiraja flindersi",1164,9.69541947549607,1162,8.90264149915044,1136,0.593371903319224,1072,0.182989038755079,-2,-28,-92,"Dentiraja flindersi","Dentiraja flindersi","Elasmobranchii","Rajiformes","Rajidae","Dentiraja","ray"
"Dentiraja lemprieri",1163,9.69541947549607,1165,8.77078890818816,1127,0.598387808291668,1106,0.175084038308639,2,-36,-57,"Dentiraja lemprieri","Dentiraja lemprieri","Elasmobranchii","Rajiformes","Rajidae","Dentiraja","ray"
"Diplobatis colombiensis",351,38.1751227685512,328,32.724282266055,322,4.84100331123874,370,0.695482681146579,-23,-29,19,"Diplobatis colombiensis","Diplobatis colombiensis","Elasmobranchii","Torpediniformes","Narcinidae","Diplobatis","ray"
"Diplobatis guamachensis",115,57.3421858618846,96,48.3067089391553,178,7.1793297673259,307,0.850206567855274,-19,63,192,"Diplobatis guamachensis","Diplobatis guamachensis","Elasmobranchii","Torpediniformes","Narcinidae","Diplobatis","ray"
"Diplobatis ommata",403,35.3874911210512,400,29.6923008315485,308,5.04002793921533,397,0.649693592748897,-3,-95,-6,"Diplobatis ommata","Diplobatis ommata","Elasmobranchii","Torpediniformes","Narcinidae","Diplobatis","ray"
"Diplobatis pictus",404,35.3874911210512,392,29.9910841605561,334,4.69454495033388,380,0.679118740581994,-12,-70,-24,"Diplobatis pictus","Diplobatis picta","Elasmobranchii","Torpediniformes","Narcinidae","Diplobatis","ray"
"Dipturus acrobelus",965,17.3653861371309,934,16.1662071884428,1088,0.65431595886139,1166,0.154313379430329,-31,123,201,"Dipturus acrobelus","Dipturus acrobelus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus apricus",1117,12.1815024092976,1112,11.3276877265622,1100,0.632607145770788,1175,0.152861076717267,-5,-17,58,"Dipturus apricus","Dipturus apricus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus australis",1161,9.76663208166273,1161,9.07663872826597,1142,0.588827954893453,1177,0.151841200006487,0,-19,16,"Dipturus australis","Dentiraja australis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus batis",1118,12.1815014092976,1111,11.3887444647628,1102,0.630942192373085,1142,0.161524941659677,-7,-16,24,"Dipturus batis","Dipturus batis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus bullisi",766,23.2938686510408,765,20.2712453257283,1140,0.591188710313948,1020,0.198106327048492,-1,374,254,"Dipturus bullisi","Dipturus bullisi","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus campbelli",1056,14.8677209657976,1043,13.4610478851481,1112,0.613219984533284,1162,0.15717729941453,-13,56,106,"Dipturus campbelli","Dipturus campbelli","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus canutus",1151,10.5272440104961,1145,9.64378402299625,1147,0.584170095248829,1078,0.181323257378615,-6,-4,-73,"Dipturus canutus","Dipturus canutus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus cerva",1162,9.76663208166273,1160,9.08481612673157,1152,0.581529646459924,1141,0.161559239820504,-2,-10,-21,"Dipturus cerva","Dentiraja cerva","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus confusus",1139,11.0960802976627,1129,10.3911179439654,1113,0.611689058819963,1051,0.187862226354089,-10,-26,-88,"Dipturus confusus","Dentiraja confusa","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus crosnieri",1074,14.2651829780287,1048,13.2949532438431,1165,0.570202875856313,1057,0.185311377552746,-26,91,-17,"Dipturus crosnieri","Dipturus crosnieri","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus doutrei",836,20.7971857307976,788,19.7358259993821,1168,0.566567696390877,1132,0.166301822578834,-48,332,296,"Dipturus doutrei","Dipturus doutrei","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus ecuadoriensis",996,16.3241687456309,962,15.4315172096938,1137,0.592337049123764,1191,0.14239974247349,-34,141,195,"Dipturus ecuadoriensis","Dipturus ecuadoriensis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus endeavouri",1081,13.9687286392314,1045,13.4185532541029,1107,0.618441742474504,1027,0.196228756526485,-36,26,-54,"Dipturus endeavouri","Dentiraja endeavouri","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus falloargus",1179,8.81282832237871,1177,8.10503958707032,1179,0.549296649576083,1127,0.167571441630091,-2,0,-52,"Dipturus falloargus","Dentiraja falloargus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus flavirostris",1112,12.6874608238797,1117,11.0586270031686,1161,0.571923691986768,1047,0.188970643896584,5,49,-65,"Dipturus flavirostris","Dipturus flavirostris","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus garricki",767,23.2938686510408,714,21.2799071643684,1132,0.59654809889513,1028,0.194674168606735,-53,365,261,"Dipturus garricki","Dipturus garricki","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus gigas",998,16.3231308452314,977,15.0691125153599,1110,0.615879966459349,1014,0.202410122293438,-21,112,16,"Dipturus gigas","Dipturus gigas","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus grahami",1098,13.3451052392314,1090,12.4407842221948,1109,0.616881306108909,995,0.209682608589855,-8,11,-103,"Dipturus grahami","Dipturus grahamorum","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus gudgeri",893,19.3676802719961,864,17.9191801793586,1111,0.615568031312054,1035,0.191122869032173,-29,218,142,"Dipturus gudgeri","Dipturus gudgeri","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus healdi",1110,12.7285857416287,1099,11.9234620238406,1178,0.551102265369767,1122,0.168625416795611,-11,68,12,"Dipturus healdi","Dentiraja healdi","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus innominatus",894,19.3676802719961,853,18.2217125962505,1093,0.642511927080304,1104,0.175381342857891,-41,199,210,"Dipturus innominatus","Dipturus innominatus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus intermedia",997,16.3241687456309,973,15.1471690739451,1119,0.607861523407518,1165,0.15512154227864,-24,122,168,NA,NA,NA,NA,NA,NA,"unknown"
"Dipturus johannisdavesi",1107,12.7844456014961,1102,11.8000599142165,1124,0.601649704569878,1090,0.17886223778034,-5,17,-17,"Dipturus johannisdavesi","Dipturus johannisdavisi","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus kwangtungensis",191,48.3327699332954,187,39.2635351098815,1125,0.600632685843276,1075,0.181980014724198,-4,934,884,"Dipturus kwangtungensis","Dipturus kwangtungensis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus laevis",1055,14.8677209657976,1030,13.7522627299838,1129,0.598204071908126,1178,0.150881447287943,-25,74,123,"Dipturus laevis","Dipturus laevis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus lanceorostratus",943,18.0172894331954,906,16.8699401582155,1148,0.584070284445443,1105,0.175355354136013,-37,205,162,"Dipturus lanceorostratus","Dipturus lanceorostratus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus leptocaudus",1039,15.2312443042742,1036,13.6979118435985,1155,0.579659073194264,1083,0.180771793234268,-3,116,44,"Dipturus leptocaudus","Dipturus leptocauda","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus macrocauda",1121,12.0645673173516,1119,10.9568612783311,1115,0.609999826216486,1115,0.171115715612767,-2,-6,-6,"Dipturus macrocauda","Dipturus macrocauda","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus melanospilus",489,32.0592314585463,405,29.5940485898917,1130,0.596813194232983,1032,0.192934507414297,-84,641,543,"Dipturus melanospilus","Dipturus melanospilus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus mennii",944,18.0172894331954,918,16.6507827652454,1145,0.585372948908193,1137,0.164417047341138,-26,201,193,"Dipturus mennii","Dipturus mennii","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus nidarosiensis",850,20.5080972402314,815,18.996890708033,1120,0.606461661861419,1091,0.178781316986334,-35,270,241,"Dipturus nidarosiensis","Dipturus nidarosiensis","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus oculus",305,40.6770707077856,308,33.7172106665973,1087,0.658958630883005,1036,0.190911428021358,3,782,731,"Dipturus oculus","Dentiraja oculus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus olseni",1111,12.6874608238797,1116,11.0710100010155,1160,0.572737484444968,1034,0.19156893207581,5,49,-77,"Dipturus olseni","Dipturus olseni","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus oregoni",941,18.0673681010463,917,16.659900823882,1172,0.559648431935274,1125,0.168172418933281,-24,231,184,"Dipturus oregoni","Dipturus oregoni","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus oxyrinchus",1075,14.0567703267976,1056,13.1365459465897,1150,0.582689156882587,1167,0.153630344485945,-19,75,92,"Dipturus oxyrinchus","Dipturus oxyrinchus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus polyommata",1136,11.3178162500314,1137,10.1691921806759,1091,0.645619775071715,1077,0.181641739255545,1,-45,-59,"Dipturus polyommata","Dentiraja polyommata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus pullopunctata",1047,15.0747443043797,1028,13.7871100394306,1166,0.569640535909679,1030,0.193205284756241,-19,119,-17,"Dipturus pullopunctata","Dipturus pullopunctatus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus queenslandicus",832,21.0913725582204,822,18.8038642086922,1086,0.659975011356495,1039,0.190188320491779,-10,254,207,"Dipturus queenslandicus","Dipturus queenslandicus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus springeri",831,21.0913725582204,825,18.7822066402957,1090,0.647193001812081,1022,0.197447975540774,-6,259,191,"Dipturus springeri","Dipturus springeri","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus stenorhynchus",1099,13.3451052392314,1087,12.5756977892621,1105,0.621339523426609,1015,0.202302343109279,-12,6,-84,"Dipturus stenorhynchus","Dipturus stenorhynchus","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus teevani",1138,11.1271407813787,1131,10.3709009657189,1175,0.553315263275556,1159,0.158230195967699,-7,37,21,"Dipturus teevani","Dipturus teevani","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus tengu",1122,12.0645673173516,1122,10.7941510355493,1116,0.609999826216486,1116,0.171115715612767,0,-6,-6,"Dipturus tengu","Dipturus tengu","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus trachydermus",1038,15.2312443042742,1042,13.4764392138601,1154,0.579659073194264,1082,0.180771793234268,4,116,44,"Dipturus trachydermus","Dipturus trachyderma","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus wengi",1166,9.65179946137871,1163,8.85981861952664,1174,0.554712766942932,1123,0.16855110169629,-3,8,-43,"Dipturus wengi","Dipturus wengi","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Dipturus wuhanlingi",1180,8.81282832237871,1176,8.16222027165595,1188,0.538453015838456,1128,0.167571441630091,-4,8,-52,"Dipturus wuhanlingi","Dipturus wuhanlingi","Elasmobranchii","Rajiformes","Rajidae","Dipturus","ray"
"Discopyge castelloi",249,44.5092263888846,348,31.9498536709412,209,6.70934498896965,279,0.978940511374772,99,-40,30,"Discopyge castelloi","Discopyge castelloi","Elasmobranchii","Torpediniformes","Narcinidae","Discopyge","ray"
"Discopyge tschudii",250,44.5092263888846,347,32.0137740456739,207,6.71674328014788,280,0.978940511374772,97,-43,30,"Discopyge tschudii","Discopyge tschudii","Elasmobranchii","Torpediniformes","Narcinidae","Discopyge","ray"
"Echinorhinus brucus",70,71.2944090344977,50,56.9605186673679,52,14.7259212890115,69,2.43840165879828,-20,-18,-1,"Echinorhinus brucus","Echinorhinus brucus","Elasmobranchii","Echinorhiniformes","Echinorhinidae","Echinorhinus","shark"
"Echinorhinus cookei",71,71.2944090344977,67,54.0741299985063,49,15.2517619884505,33,3.67528844592647,-4,-22,-38,"Echinorhinus cookei","Echinorhinus cookei","Elasmobranchii","Echinorhiniformes","Echinorhinidae","Echinorhinus","shark"
"Electrolux addisoni",847,20.6205202736179,893,17.131632276981,480,3.20138134818167,355,0.714894184918873,46,-367,-492,"Electrolux addisoni","Electrolux addisoni","Elasmobranchii","Torpediniformes","Narkidae","Electrolux","ray"
"Eridacnis barbouri",393,36.1252413630686,474,27.7166165112555,182,7.09799555164328,321,0.761941123623463,81,-211,-72,"Eridacnis barbouri","Eridacnis barbouri","Elasmobranchii","Carcharhiniformes","Proscylliidae","Eridacnis","shark"
"Eridacnis radcliffei",461,33.1927972115686,609,24.3475866814007,217,6.59871072468352,329,0.752707217361896,148,-244,-132,"Eridacnis radcliffei","Eridacnis radcliffei","Elasmobranchii","Carcharhiniformes","Proscylliidae","Eridacnis","shark"
"Eridacnis sinuans",460,33.1927972115686,613,24.2893246770763,213,6.67706238783496,330,0.751687848227943,153,-247,-130,"Eridacnis sinuans","Eridacnis sinuans","Elasmobranchii","Carcharhiniformes","Proscylliidae","Eridacnis","shark"
"Etmopterus bigelowi",280,42.0819334596581,247,36.2745841319254,733,1.94818591854941,440,0.586925963822771,-33,453,160,"Etmopterus bigelowi","Etmopterus bigelowi","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus brachyurus",569,29.7364455438962,503,27.1983760571972,354,4.47855104145627,405,0.630844579204015,-66,-215,-164,"Etmopterus brachyurus","Etmopterus brachyurus","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus bullisi",1130,11.5796240310025,1146,9.53986885245614,790,1.78747531548727,465,0.539756348518726,16,-340,-665,"Etmopterus bullisi","Etmopterus bullisi","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus burgessi",580,29.3740254838583,533,26.445089241294,661,2.14453654709481,455,0.562020564070036,-47,81,-125,"Etmopterus burgessi","Etmopterus burgessi","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus carteri",890,19.4712155906916,903,17.0066062567019,752,1.883600763576,464,0.540808532494761,13,-138,-426,"Etmopterus carteri","Etmopterus carteri","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus caudistigmus",657,26.7719054648581,632,23.7522714153305,715,2.0151588307184,388,0.66972206252988,-25,58,-269,"Etmopterus caudistigmus","Etmopterus caudistigmus","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus compagnoi",584,29.2551315908327,523,26.7082287007589,717,1.99425703145349,420,0.612763779774478,-61,133,-164,"Etmopterus compagnoi","Etmopterus compagnoi","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
"Etmopterus decacuspidatus",658,26.7719054648581,616,24.2079907508429,687,2.07276380535727,392,0.660669440638064,-42,29,-266,"Etmopterus decacuspidatus","Etmopterus decacuspidatus","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","shark"
